path,device,source,license,split,sha256
audio/metro-helsinki-45-1358-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,7b65abb04d5df1e8f0a79b19165084c379860dd6100e12ad920f9fc4c223a122
audio/metro-helsinki-45-1363-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,1b19cbddece3d5a5d68cceabbddd5591b6923f67481696ee139c11be7ac5a22d
audio/metro-lisbon-199-4150-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,0ea7d534e83f50e7d37432effb0038012a4e2ac780a11bb0378134fa7c428359
audio/metro-lisbon-199-5154-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,f337fd9776395485cd03bc3d91e3ca211d10e7d434385be7b488a50e2bab405e
audio/metro-lisbon-199-5240-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,68653c665aee0a02aefbb504ba78965a7edd908a24660a5c103b51a979c8ea0c
audio/metro-lisbon-199-5634-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,6e649a006e6854cc0d7885ecd53c670ae042ab25d7062ac625a0d6117349f45a
audio/metro-lisbon-217-4266-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,687a270d570b9b72e6efb542ff8b88f207ae17526cdc94b941c5880f58350377
audio/metro-lisbon-217-4679-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,15b7bab26d75d2dae595d837bca5a9833b33987b71587e0a9f15d8e91a08db73
audio/metro-lisbon-217-5062-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,ec48d85087bc4238384a5122c7750d74672fc3db9b64af9823f362911cb1371e
audio/metro-lisbon-224-4455-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,88670b8982c49defd7f606a1a475a5cd3f53c9c3ff25433926cc507ca6bfe655
audio/metro-lisbon-224-5162-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,427ebd7fe6923cf0ae49e3c4a4950c8373859c051ace04eecebc7e7f99a080ab
audio/metro-london-223-6771-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,64274c4fc4f61903cf9493a46a152ddf2ef6448bdc67956d3973174202a0d448
audio/metro-london-223-6774-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,1472312db2a2ae1520dd655959ab05d2706469e0a8b4dfe9a1b3cacb84b3e404
audio/metro-london-223-6775-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,16fb8c3e21d2c2421eb4bfa4339efebf172f8fe77a6b7e2d001fb14fd6671305
audio/metro-london-46-1377-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,651eecefacb2fd753f4399aebaa98e40c76425ea001c394138fd3f3f316581a1
audio/metro-london-46-1397-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,eb0c4952e691bf11c068827cbb85249bf8b5367d563b53402f262281ee53c5c1
audio/metro-london-46-1401-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,a227dad819487a054332db501358a2fe8f1c2a4ab0f6002d4923151b98aa5d81
audio/metro-london-46-1402-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,f5f041ca4b04af975bc6633029b88494d6240f63937cdea7c372a1f0f82e774c
audio/metro-london-46-1403-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,de3463fe25e8de0b99073628ce21419591301614e048e94e307d54bf66bf9944
audio/metro-london-47-1428-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,7eec0a18704b7151ad30dc72d1907a67b4073c4cafd6d5a2ad5c925ef89ad2bf
audio/metro-london-47-1435-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,f8408a8328237dc4d930b8da79578f3ba57771a7a577e22bbcdbab1175a833a6
audio/metro-london-48-1450-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,7a932ac3200bf609882fdac0d45ae51054e543b3b2c9b32914a1215d1de8ab20
audio/metro-london-48-1468-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,dce1507061cdec265b4875cad0e76267d5671667cf6d7de239b1c5d259ebc0ad
audio/metro-lyon-181-4146-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,ffe55e117425b677c999190577fb72032605ecb2aae46da7ca61733dc51cd362
audio/metro-lyon-181-4168-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,4d1efeb1bcab33daa98ffee9d99b1bfd1675d787b4a6064d87ffb5af69ef9c81
audio/metro-lyon-181-4952-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,c0ce01d00218eff626ef07be7fd4985b853ab4ce59d93bb9d9ee8c013e8b8fb1
audio/metro-lyon-201-4196-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,5f2a0c4aa4b64d5a442a03679a89678fb6b55b2b6d8700f80b2e754b2897b8f0
audio/metro-lyon-201-5023-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,03122429864c4e1a640057e7ccbe521f607ad343e5c1df952517760eec74ab87
audio/metro-lyon-201-5360-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,29178e85a929702093f6083cd127493065f32d47c29ecc22ac90f4f05f9f0b72
audio/metro-lyon-206-4172-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,b7c744ccaaadb0a3077f31c8d964103262f7cf054d9b8c19e6da3ac26c79de56
audio/metro-lyon-206-4814-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,07c8be3cf1c56ea9f19c3ebfcbb25ac67f0084f07415d9933e437634494344df
audio/metro-lyon-206-5148-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,13120f3dd649fa7bcbef0ccecad3a205bf5943cabd8f24a7d02e1306fec41ea2
audio/metro-milan-197-4231-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,137170eab55f79fde35ef45011e2e8ad086c3f952a44449460f10d8b818823ec
audio/metro-milan-197-4875-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,954c937f9759bc5236016e1d0885e5161abd9abf5c69ff98669d7defb6b67945
audio/metro-milan-197-5069-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,39d681462176c70b64e6a37ba1c2cd913c75e6851bfd116d18c79d0191579a50
audio/metro-milan-197-5231-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,1f768818869f8e1b6c642054683f9409f9ac1d7933dfd1eb4b3a9ea59910fcbb
audio/metro-milan-197-5646-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,9c28a1ee9b0c89eab4fb45695f901c25040464bef474b70a04dc04ebb9576307
audio/metro-milan-218-4535-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,1a2712fdcebf07eed127f7176312b1aa753877116ef2e4e9237f5afc16470fa0
audio/metro-milan-218-4758-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,d06e3cc7dae59b3f460d06d3a677ebcc7e4a296a829a1bff1e1ebec0fb70c3eb
audio/metro-milan-218-4775-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,0ad311395f604da0cf4ecee6399d521ae1adf8b66c2c7ffac3ead116ea3fa0b7
audio/metro-milan-218-5027-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,eb05b029c8e5e938e66661a169689e88c078fc3889a8d98286ed380e20f8e1ed
audio/metro-paris-224-6784-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,0ab77d0c4a7f6a72f50e76171cdbeeb1e8d90c3f2e5788988c4cc1902316bdfc
audio/metro-paris-224-6785-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,d6d467d48f75378ce9a93d4feb905e12fc5cc040a14ec287741f188c32f4df66
audio/metro-paris-224-6792-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,04caafa986fb5c94455f411146bc47683dff1add1871e35bad769d2a645bd790
audio/metro-paris-50-1524-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,e8a15fd1c204f18ff21d997d5e481ef7a79ea99ba9e12d119dce5999a5b8ad28
audio/metro-paris-52-1548-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,72b4a49cbf1d79507c7fc65e754543200d62c2c6be35181e939f6eca6a5d5672
audio/metro-paris-52-1549-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,9d94ba6ebc79b78d55bc96b79fdc3dafa53969dfcaa46ff73d8666286203e7f1
audio/metro-paris-52-1553-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,bf07f4ed0a0d2ce8504c4dc7fcb23d002b8a6b4ac956c5896ebf3c0b57d114ff
audio/metro-paris-54-1568-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,b465ae18959f0d33b689034a8160c0f7b48a679d63685597388dbb696b005786
audio/metro-paris-54-1576-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,a4b89797d12a01b8b6dad0cb2412e8d140482951d663830e82ac748c75ff4759
audio/metro-paris-54-1587-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,731fff175b066b1220d873a8612c1ac8cdc2103880035a93ba7fd7d44e6d2c1d
audio/metro-paris-54-1595-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,034a692ebd77d31cd11d74645d8362e48d9bea6a027600be51c6317eb6f37e93
audio/metro-paris-54-1598-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,72d28ad8b8d9af1bba84b1d62a69dece0d78f290f5c418a17cf1ad1c157f83dc
audio/metro-prague-163-4094-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,cef07aaca9c934792c980b89c64fde2238e6d308b37645539ebf8342eabf7178
audio/metro-prague-163-4292-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,0c545793a9abb50ff82caf3a6e32dcc98645445584d6662e176874a7a05e1221
audio/metro-prague-204-4777-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,3954c101be8df46161d14eb4846778ef485ec6e0edea59846d0723d498d6b8b7
audio/street_pedestrian-london-149-4500-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,798a16ec6b8b327f75b078b29fff10158e97c8f993f69d095b044d33d1f8a87e
audio/street_pedestrian-london-149-4521-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,3bbcb6e7ea1f7ccc2d44d6810576f64052f595bc8ca507515beee34f6020cc63
audio/street_pedestrian-london-149-4528-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,5b2f7c1c3fedeac08c78b45e379940f3c044049fa81e4b1b7b257cd7ff9ce3cc
audio/street_pedestrian-london-150-4542-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,d93dbf73a8acc52e80193131eb0cb0831b5d7e216307ba819b516df153b6bec7
audio/street_pedestrian-london-151-4579-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,e2aa748145138dbd9c36fdb277ee4a655d3d6328320773fcef0ab1ba12983e6b
audio/street_pedestrian-london-151-4594-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,eb9992b3e9179ba153125af3024b8bf817eb6a7307e83851cacc0d9d5b316d4f
audio/street_pedestrian-london-151-4602-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,48e4a4ccc73834d63cf67d485018b3626335cb4c4c3d8d0d1884cb90c8d6db0c
audio/street_pedestrian-london-151-4603-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,5f1da6fd9ee42025131aa0c4188272df419cfd735349af27b9d0d19926fcfdab
audio/street_pedestrian-london-151-4604-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,c8c7b973bc0d7590bc871d50daf59edb06179b888c26c74973834999ef2c3f18
audio/street_pedestrian-london-263-7964-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,fcaad05ecdb3360976bbf8764059c2af251d172baea56f0e1279ad138e23470e
audio/street_pedestrian-london-263-7975-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,5b7e5c8aedec24ae169a21f3f43fd8dedb5ff7b5787abe22d58e36b478914f4f
audio/street_pedestrian-london-263-7987-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,0bdbde90dd6d63ac7c8a6bbc7a48ebbd3cd26fb62ceee642d6cb70b9081b6655
audio/street_pedestrian-lyon-162-4093-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,12f821197c011e384f5d40610169502c4f4465021448c9ad5acb553dbf0ad508
audio/street_pedestrian-lyon-162-4378-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,7fbd99aa70ea0ceb6161af19e12acf06aeca1fe60c1c238b18476fbb9bd1f761
audio/street_pedestrian-lyon-162-4707-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,0a1e31ef423f32c34a1beba8bce3834f5dff8529b969e92793fce6e9f6e3275b
audio/street_pedestrian-lyon-162-4717-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,d83ecfe935112066a4fa8b3a3831599d282c7a42e0cd591cab444cfa682791ef
audio/street_pedestrian-lyon-162-4937-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,17ca4901c626e0e837c3f4295cd982fa26cb81582b6b553070c18fb098e4273d
audio/street_pedestrian-lyon-162-5000-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,dd77c1beda856e55a40d9888129a8d6ea50f6952b25484bf2c6bd14fbafc6f71
audio/street_pedestrian-lyon-162-5083-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,5a2a5e25d9879a1509eb8bbbdfee7e9a6328c2b1617b4d6111a8492b6864620f
audio/street_pedestrian-lyon-162-5402-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,aa0f5fab7eaf978c249f48afe456f083337e81bbc27d6665fbe96bccbf9b4ada
audio/street_pedestrian-lyon-162-5671-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,80b9a803bb2266870f75742888312e4b22298c86b1c617ae72db97a14d712e2f
audio/street_pedestrian-milan-165-4096-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,fb36bc9ea0c1c572d2823248740c1c4763d8526e874b8e24cdce332e113f8611
audio/street_pedestrian-milan-165-4805-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,5463e36ac081e144625100a6db55d0bf1376727568ab24db533b08c752cdba5c
audio/street_pedestrian-milan-165-4841-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,ec3897a882e41f414c0fc88b8bc56cd2f07d5e7d545809e2dc23e13ebddff37f
audio/street_pedestrian-milan-205-4244-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,f1c4ef2e3909f6ba9518c1cf9dbd951920c683b5280d3b70c8d723a6f8308d3b
audio/street_pedestrian-milan-205-4546-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,e320b95f181dd25696d65ed376e5a07f40c7fb47e39df6ff9d8255f7bb9635c5
audio/street_pedestrian-milan-205-4726-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,05dfced5d4bc2baf2d3203def59b04f260be8d46d11dd5d3853137b48770ea9c
audio/street_pedestrian-milan-205-5325-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,3a362acd31e3f9674023df738ebdcf3ea082fc469c5c30f92d0b45318155ce66
audio/street_pedestrian-milan-205-5556-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,98bf78068265d3aa4206506df2f4f8ee13285bf028ced6ac9d165de047f184b5
audio/street_pedestrian-milan-205-5565-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,b09c220afff92193e1bf86c299cd48232fdd24ee7e0e2f26f07afe27d0831636
audio/street_pedestrian-paris-152-4606-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,3e3a74923174341a5ffc08b8f3c32dafb1854e02844cb895af002889bb5a77d0
audio/street_pedestrian-paris-152-4608-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,7c76c51bfd5bcff943d4975e1d0359f1023751cd921b90f19b80a02aff540732
audio/street_pedestrian-paris-152-4616-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,d90598bb13639fa9619a885dd424957806af3eec5471ca3bb42684b1cfbe87bc
audio/street_pedestrian-paris-153-4627-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,8b302975376a92d34a345c12fbcf0c5a4a41b68b229cf6e2d57f9c52a5bb02ba
audio/street_pedestrian-paris-153-4639-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,2d60efb21143bf2f26e13963eb43b6a2430eba68106f9957218d5422b30fed71
audio/street_pedestrian-paris-153-4643-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,37f59e7a80928b684ea38d013a3056c794573ff93aad4ee0637a46309e27be30
audio/street_pedestrian-paris-154-4659-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,478e54da1ae9b721cffadb5e24be6cc72d49127175623ff08fcc3a9e02b9af39
audio/street_pedestrian-paris-154-4664-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,f56be2e25057058f5a1fb68d425e2e96acee8116fe6ae65cea404634a008dc8f
audio/street_pedestrian-paris-154-4672-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,a693c479489b426a74ce341b07dc28d851921aa41ba2a6b2ac0fd1aadae9f42f
audio/street_pedestrian-paris-264-8001-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,f3c5146ac65b772de47454c4aa713ad26e876b3f65bed4f18e3cd60ca618fbf0
audio/street_pedestrian-paris-265-8043-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,efaa347510d6312e9b18a04f30b4b8113304a6138934704a12fb4cb39d41d1b4
audio/street_pedestrian-paris-265-8056-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,fe02f9c77cd8824801c98e7d0e7685d750e4ddaf909fb6b942ae59c2256a86ef
audio/street_pedestrian-prague-203-4164-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,a49a3a34be66ae421af5f54ec8b2f40137a7d64ca678d3caa08c4783ee31605f
audio/street_pedestrian-prague-203-5186-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,5aeb90294cfa49af3fe18b37b0a7d14a22a2a62692db70753ed2d29281673a5b
audio/street_pedestrian-prague-203-5268-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,b4d3937c72adf80e66fa1e10ba67a3e684bfb726818e6986e126528086d98d10
audio/street_pedestrian-prague-203-5682-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,736faeeaf9ad96900c19a1aa295647d3061029383006895c485f54c98a2fe643
audio/street_pedestrian-prague-203-5723-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,768ed6ce8622ca7d736fdba32e03dbf27187f011d155df736b9f5637b79f691b
audio/street_pedestrian-prague-203-5726-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,e899241c2836a35f8c557248f357c15db692b492dd312fc1f8ed9f72550bd1f5
audio/street_pedestrian-prague-227-4653-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,46fa46e4298430c0d5928dbc2a8f31e6aa941aaba602ecc056c077dd2990b264
audio/street_pedestrian-prague-227-5094-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,674337c9ec1134e42c7500902a8b1c8417606c6350b5320c6a165c4606c7c52d
audio/street_pedestrian-prague-227-5101-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,6015d399ad5675fdfb2d0cb1970c15ba0c5900a05d83bba5cbae93f42cb5a015
audio/street_pedestrian-stockholm-155-4679-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,567bf38a91dcb49a14f6a604cfdd1475806d69dc4d9014b2accce985043aae2c
audio/street_pedestrian-stockholm-155-4684-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,098887994c528c393289da2b8b238ecea88b1c9ead35cde864be2f89af2f187e
audio/street_pedestrian-stockholm-155-4699-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,23e59bfd8f876f98a6e37b132bd40d20e98837ea684d9a37527571973d5d78bf
audio/street_pedestrian-stockholm-155-4703-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,1112019d134890d5b359a7bb9f538593a4427bef40d8b8c1e4aba4dd14541e5a
audio/street_pedestrian-stockholm-156-4716-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,38f8939899fd196cf223a8a2dd528089c19d2ff251b9e653050b20bd8adef144
audio/street_pedestrian-stockholm-156-4717-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,207afb6c692a3056cde9a1e7dfa4a735482502a1b2b1dc65edcfbc0c387cff1f
audio/street_pedestrian-stockholm-156-4744-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,215eedcad3c6c2ee4a1abf67fbc4834b6e26b3048bc781237709e22efcd2fcaf
audio/street_pedestrian-stockholm-156-4751-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,c135c5e39cfa87e128656ae564b3579dfe539b9e12cf72d756b2ca917318a340
audio/street_pedestrian-stockholm-157-4755-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,aad1c041d3fe6ea502536acb79af22efe525078eb1d2261a30ada2bbce84a01a
audio/street_pedestrian-stockholm-266-8087-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,133437f253f3e3eb466cd6d2576fad25ffc43ddf47f5477fd78d58c47c58953e
audio/street_pedestrian-stockholm-266-8093-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,09595049df56316194bdd14c654889124420495f08c1f3808b93d743d9904ac4
audio/street_pedestrian-stockholm-266-8095-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,61a499351b7117f6d62500a9f4f3f3391fd37e0833a06f14b62921e705e600fa
audio/street_pedestrian-vienna-158-4795-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,1d66dacd32cc9965d1dce6b310af5c1d802c99df6583afa442fca1bacfdaf2af
audio/street_pedestrian-vienna-158-4797-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,b486c9d9b4ba1439745dbb7c1999b243d739e9c564535225b843d8ec24bc2bf7
audio/street_pedestrian-vienna-158-4812-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,492e3932b1b3d2f03d3b5196404bde7eb0d3ff5dc944c1d6fd62447450c93cfe
audio/street_pedestrian-vienna-159-4839-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,cf55b039e70176bf0c55654c4946cbcf37fa35b462c458690767787aa85afb44
audio/street_pedestrian-vienna-159-4863-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,de0bc2f992145b05d4c0122ef4127fb9a17a1b3ec1c88930cc98ffab32d40652
audio/street_pedestrian-vienna-160-4864-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,0bab82356da6b71e874efdb0461a830f848091f04c1c4e0a0bc5b7b7eaf67298
audio/street_pedestrian-vienna-160-4869-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,22a32e29e5b586617461f2e9f44f7a707e7ca382f26c7ba92e0a641fad0484f7
audio/street_pedestrian-vienna-160-4876-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,dc6c464529c50024b1ee4363f5b2b914bfc8ede43a778bd308b42cbc3ac29cde
audio/street_pedestrian-vienna-160-4893-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,8c64e18cf8f81cc9a7188f15dea94ceb2910a6932a9774f5b000f8163c3da97a
audio/street_pedestrian-vienna-267-8113-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,253540d9a41b605a16f32a635658190a8b8727f54f0c5de95a3df8cd5f4a070e
audio/street_pedestrian-vienna-267-8123-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,2aa978e81098ec660c9b424879f3e0878d0d82edb29df0da7d96942ae065179b
audio/street_pedestrian-vienna-267-8131-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,650084f277de09bdb2b257f626976539ff825bb73a9003266a2da818d7a10dee
audio/street_traffic-barcelona-161-4903-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,39866fb60c8db1ecfa1ae1c3444340da412773aacea83083db2b8a498c7dce34
audio/street_traffic-barcelona-161-4908-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,0e52a172c51dd380be1ce2d699ec27d8605053556bd9c282eabf25243e644524
audio/street_traffic-barcelona-161-4910-a.wav,audio,TAU Urban Acoustic Scenes 2019 Mobile,CC-BY 4.0,train,1b3dd55bfa839ef8725ffb9a80152f1ce687b1871d863255ecdd0886d789e484
